industry_ifr19	gvkey	fyear	sic2	ifrCode	tfp_raw	p_raw	tfp	adf_p_val	adf_p_val_trend	N_firm_df	trend_stationary	stationary	N_firm	tfp_ip	_spell	_seq	_end	max_spell	max_max_spell	max_id_spell	tfp_cycle	p
"metal_machinery"	6836	1997	35	"metal_machinery"	-.0380794	.9626365		.0000881	.0030882	29	1	1	37	-.03807939	1	21	0	36	36	1	-.130281	-.130281
"metal_machinery"	6836	1998	35	"metal_machinery"	-.0639106	.9380889		.0000881	.0030882	29	1	1	37	-.06391057	1	22	0	36	36	1	.0133411	.0133411
"metal_machinery"	6836	1999	35	"metal_machinery"	-.1253033	.8822293		.0000881	.0030882	29	1	1	37	-.12530333	1	23	0	36	36	1	-.0908548	-.0908548
"metal_machinery"	6836	2000	35	"metal_machinery"	-.1916379	.8256058		.0000881	.0030882	29	1	1	37	-.19163793	1	24	0	36	36	1	-.1336711	-.1336711
"metal_machinery"	6836	2001	35	"metal_machinery"	-.0315007	.9689902		.0000881	.0030882	29	1	1	37	-.03150075	1	25	0	36	36	1	.0426272	.0426272
"metal_machinery"	6836	2002	35	"metal_machinery"	-.206109	.8137443		.0000881	.0030882	29	1	1	37	-.20610905	1	26	0	36	36	1	-.0746486	-.0746486
"metal_machinery"	6836	2003	35	"metal_machinery"	-.1576056	.8541866		.0000881	.0030882	29	1	1	37	-.1576056	1	27	0	36	36	1	-.0812458	-.0812458
"metal_machinery"	6836	2004	35	"metal_machinery"	-.13911	.8701323		.0000881	.0030882	29	1	1	37	-.13911003	1	28	0	36	36	1	-.0368513	-.0368513
"metal_machinery"	6836	2005	35	"metal_machinery"	.0658913	1.068111		.0000881	.0030882	29	1	1	37	.06589126	1	29	0	36	36	1	.1596189	.1596189
"metal_machinery"	6836	2006	35	"metal_machinery"	.0913074	1.095606		.0000881	.0030882	29	1	1	37	.09130739	1	30	0	36	36	1	.2210204	.2210204
"metal_machinery"	6836	2007	35	"metal_machinery"	.0832037	1.086763		.0000881	.0030882	29	1	1	37	.08320372	1	31	0	36	36	1	.0698623	.0698623
"metal_machinery"	6836	2008	35	"metal_machinery"	.1580288	1.1712		.0000881	.0030882	29	1	1	37	.15802884	1	32	0	36	36	1	.0946686	.0946686
"metal_machinery"	6836	2009	35	"metal_machinery"	.1245179	1.132602		.0000881	.0030882	29	1	1	37	.12451794	1	33	0	36	36	1	.0468085	.0468085
"metal_machinery"	6836	2010	35	"metal_machinery"	.0522444	1.053633		.0000881	.0030882	29	1	1	37	.0522444	1	34	0	36	36	1	-.0044356	-.0044356
"metal_machinery"	6836	2011	35	"metal_machinery"	.0961102	1.10088		.0000881	.0030882	29	1	1	37	.09611025	1	35	0	36	36	1	.0429587	.0429587
"metal_machinery"	6836	2012	35	"metal_machinery"	.2587739	1.295341		.0000881	.0030882	29	1	1	37	.25877392	1	36	1	36	36	1	.2370674	.2370674
"metal_machinery"	7921	1987	35	"metal_machinery"	.0234228	1.023699		.0023661	.1020269	25	0	1	33	.02342278	1	1	0	32	32	1		
"metal_machinery"	7921	1988	35	"metal_machinery"	.040642	1.041479		.0023661	.1020269	25	0	1	33	.040642	1	2	0	32	32	1		
"metal_machinery"	7921	1989	35	"metal_machinery"	-.1067237	.898774		.0023661	.1020269	25	0	1	33	-.10672373	1	3	0	32	32	1		
"metal_machinery"	7921	1990	35	"metal_machinery"	-.0283406	.9720573		.0023661	.1020269	25	0	1	33	-.02834057	1	4	0	32	32	1		
"metal_machinery"	7921	1991	35	"metal_machinery"	.0024422	1.002445		.0023661	.1020269	25	0	1	33	.00244217	1	5	0	32	32	1		
"metal_machinery"	7921	1992	35	"metal_machinery"	.0804989	1.083828		.0023661	.1020269	25	0	1	33	.08049886	1	6	0	32	32	1	.0692428	.0692428
"metal_machinery"	7921	1993	35	"metal_machinery"	.086756	1.090631		.0023661	.1020269	25	0	1	33	.08675598	1	7	0	32	32	1	.0447458	.0447458
"metal_machinery"	7921	1994	35	"metal_machinery"	.0101073	1.010159		.0023661	.1020269	25	0	1	33	.01010734	1	8	0	32	32	1	.0259823	.0259823
"metal_machinery"	7921	1995	35	"metal_machinery"	.0262486	1.026596		.0023661	.1020269	25	0	1	33	.02624863	1	9	0	32	32	1	.0243761	.0243761
"metal_machinery"	7921	1996	35	"metal_machinery"	-.0080554	.9919769		.0023661	.1020269	25	0	1	33	-.00805542	1	10	0	32	32	1	.0106727	.0106727
"metal_machinery"	7921	1997	35	"metal_machinery"	-.0584087	.9432644		.0023661	.1020269	25	0	1	33	-.05840866	1	11	0	32	32	1	-.0829581	-.0829581
"metal_machinery"	7921	1998	35	"metal_machinery"	-.0197517	.9804421		.0023661	.1020269	25	0	1	33	-.01975166	1	12	0	32	32	1	-.050245	-.050245
"metal_machinery"	7921	1999	35	"metal_machinery"	-.0015128	.9984884		.0023661	.1020269	25	0	1	33	-.00151276	1	13	0	32	32	1	.0092453	.0092453
"metal_machinery"	7921	2000	35	"metal_machinery"	-.0502373	.9510037		.0023661	.1020269	25	0	1	33	-.05023729	1	14	0	32	32	1	-.0673899	-.0673899
"metal_machinery"	7921	2001	35	"metal_machinery"	-.0109226	.9891369		.0023661	.1020269	25	0	1	33	-.01092257	1	15	0	32	32	1	-.0229311	-.0229311
"metal_machinery"	7921	2002	35	"metal_machinery"	-.096207	.908276		.0023661	.1020269	25	0	1	33	-.09620699	1	16	0	32	32	1	-.0674141	-.0674141
"metal_machinery"	7921	2003	35	"metal_machinery"	-.0721737	.9303693		.0023661	.1020269	25	0	1	33	-.07217371	1	17	0	32	32	1	-.0709111	-.0709111
"metal_machinery"	7921	2004	35	"metal_machinery"	-.0368047	.9638643		.0023661	.1020269	25	0	1	33	-.03680475	1	18	0	32	32	1	-.0263232	-.0263232
"metal_machinery"	7921	2005	35	"metal_machinery"	.0079394	1.007971		.0023661	.1020269	25	0	1	33	.00793942	1	19	0	32	32	1	.0286654	.0286654
"metal_machinery"	7921	2006	35	"metal_machinery"	-.0236202	.9766566		.0023661	.1020269	25	0	1	33	-.02362016	1	20	0	32	32	1	-.0392019	-.0392019
"metal_machinery"	7921	2007	35	"metal_machinery"	-.0516137	.9496957		.0023661	.1020269	25	0	1	33	-.05161368	1	21	0	32	32	1	-.0352275	-.0352275
"metal_machinery"	7921	2008	35	"metal_machinery"	-.0214181	.9788096		.0023661	.1020269	25	0	1	33	-.02141812	1	22	0	32	32	1	.0046562	.0046562
"metal_machinery"	7921	2009	35	"metal_machinery"	-.0370614	.9636169		.0023661	.1020269	25	0	1	33	-.03706144	1	23	0	32	32	1	-.014357	-.014357
"metal_machinery"	7921	2010	35	"metal_machinery"	.0749801	1.077863		.0023661	.1020269	25	0	1	33	.07498007	1	24	0	32	32	1	.0636021	.0636021
"metal_machinery"	7921	2011	35	"metal_machinery"	.0984686	1.10348		.0023661	.1020269	25	0	1	33	.09846862	1	25	0	32	32	1	.1021458	.1021458
"metal_machinery"	7921	2012	35	"metal_machinery"	.0092515	1.009295		.0023661	.1020269	25	0	1	33	.00925154	1	26	0	32	32	1	.0008375	.0008375
"metal_machinery"	7921	2013	35	"metal_machinery"	-.0179359	.982224		.0023661	.1020269	25	0	1	33	-.01793591	1	27	0	32	32	1	-.0330482	-.0330482
"metal_machinery"	7921	2014	35	"metal_machinery"	.0424726	1.043387		.0023661	.1020269	25	0	1	33	.04247256	1	28	0	32	32	1	.0776252	.0776252
"metal_machinery"	7921	2015	35	"metal_machinery"	.000049	1.000049		.0023661	.1020269	25	0	1	33	.00004896	1	29	0	32	32	1	-.0097936	-.0097936
"metal_machinery"	7921	2016	35	"metal_machinery"	.1432666	1.154037		.0023661	.1020269	25	0	1	33	.14326665	1	30	0	32	32	1	.0904914	.0904914
"metal_machinery"	7921	2017	35	"metal_machinery"	.0022242	1.002227		.0023661	.1020269	25	0	1	33	.00222417	1	31	0	32	32	1	-.002259	-.002259
"metal_machinery"	7921	2018	35	"metal_machinery"	-.0079824	.9920494		.0023661	.1020269	25	0	1	33	-.00798237	1	32	1	32	32	1	-.0302289	-.0302289
"metal_machinery"	8423	1977	35	"metal_machinery"	-.0112053	.9888573		.0029223	.0234483	32	1	1	40	-.01120525	1	1	0	39	39	1		
"metal_machinery"	8423	1978	35	"metal_machinery"	-.177884	.8370395		.0029223	.0234483	32	1	1	40	-.17788401	1	2	0	39	39	1		
"metal_machinery"	8423	1979	35	"metal_machinery"	-.6705864	.5114086		.0029223	.0234483	32	1	1	40	-.67058641	1	3	0	39	39	1		
"metal_machinery"	8423	1980	35	"metal_machinery"	-.4560319	.6337937		.0029223	.0234483	32	1	1	40	-.45603186	1	4	0	39	39	1		
"metal_machinery"	8423	1981	35	"metal_machinery"	-.3671074	.6927353		.0029223	.0234483	32	1	1	40	-.36710742	1	5	0	39	39	1		
"metal_machinery"	8423	1982	35	"metal_machinery"	-.271389	.7623199		.0029223	.0234483	32	1	1	40	-.27138901	1	6	0	39	39	1	-.1273227	-.1273227
"metal_machinery"	8423	1983	35	"metal_machinery"	.2119562	1.236094		.0029223	.0234483	32	1	1	40	.21195617	1	7	0	39	39	1	.2753725	.2753725
"metal_machinery"	8423	1984	35	"metal_machinery"	-.162237	.8502397		.0029223	.0234483	32	1	1	40	-.16223696	1	8	0	39	39	1	.0073925	.0073925
"metal_machinery"	8423	1985	35	"metal_machinery"	-.0793504	.9237162		.0029223	.0234483	32	1	1	40	-.07935043	1	9	0	39	39	1	-.0851774	-.0851774
"metal_machinery"	8423	1986	35	"metal_machinery"	-.0567606	.9448203		.0029223	.0234483	32	1	1	40	-.05676058	1	10	0	39	39	1	-.0315209	-.0315209
"metal_machinery"	8423	1987	35	"metal_machinery"	-.2682517	.7647153		.0029223	.0234483	32	1	1	40	-.26825166	1	11	0	39	39	1	-.1726849	-.1726849
"metal_machinery"	8423	1988	35	"metal_machinery"	-.2596278	.7713386		.0029223	.0234483	32	1	1	40	-.25962779	1	12	0	39	39	1	-.3428461	-.3428461
"metal_machinery"	8423	1989	35	"metal_machinery"	-.2452783	.7824868		.0029223	.0234483	32	1	1	40	-.24527825	1	13	0	39	39	1	-.178764	-.178764
"metal_machinery"	8423	1990	35	"metal_machinery"	.1845034	1.202621		.0029223	.0234483	32	1	1	40	.18450344	1	14	0	39	39	1	.2593157	.2593157
"metal_machinery"	8423	1991	35	"metal_machinery"	.0417892	1.042675		.0029223	.0234483	32	1	1	40	.04178924	1	15	0	39	39	1	.0771356	.0771356
"metal_machinery"	8423	1992	35	"metal_machinery"	-.12747	.8803198		.0029223	.0234483	32	1	1	40	-.12747	1	16	0	39	39	1	-.1572568	-.1572568
"metal_machinery"	8423	1993	35	"metal_machinery"	.0106041	1.010661		.0029223	.0234483	32	1	1	40	.01060408	1	17	0	39	39	1	-.0352201	-.0352201
"metal_machinery"	8423	1994	35	"metal_machinery"	-.0949442	.9094237		.0029223	.0234483	32	1	1	40	-.09494416	1	18	0	39	39	1	-.0219474	-.0219474
"metal_machinery"	8423	1995	35	"metal_machinery"	-.0124757	.9876018		.0029223	.0234483	32	1	1	40	-.0124757	1	19	0	39	39	1	-.0726936	-.0726936
"metal_machinery"	8423	1996	35	"metal_machinery"	.0939479	1.098503		.0029223	.0234483	32	1	1	40	.09394792	1	20	0	39	39	1	.0532595	.0532595
"metal_machinery"	8423	1997	35	"metal_machinery"	.2454009	1.278134		.0029223	.0234483	32	1	1	40	.24540089	1	21	0	39	39	1	.2541018	.2541018
"metal_machinery"	8423	1998	35	"metal_machinery"	.2324731	1.261716		.0029223	.0234483	32	1	1	40	.23247311	1	22	0	39	39	1	.1567149	.1567149
"metal_machinery"	8423	1999	35	"metal_machinery"	.0750797	1.07797		.0029223	.0234483	32	1	1	40	.07507966	1	23	0	39	39	1	-.0181083	-.0181083
"metal_machinery"	8423	2000	35	"metal_machinery"	.0833304	1.086901		.0029223	.0234483	32	1	1	40	.08333042	1	24	0	39	39	1	-.0293397	-.0293397
"metal_machinery"	8423	2001	35	"metal_machinery"	.3379443	1.402062		.0029223	.0234483	32	1	1	40	.33794427	1	25	0	39	39	1	.2650055	.2650055
"metal_machinery"	8423	2002	35	"metal_machinery"	.4381056	1.549769		.0029223	.0234483	32	1	1	40	.43810561	1	26	0	39	39	1	.3462148	.3462148
"metal_machinery"	8423	2003	35	"metal_machinery"	.3812521	1.464117		.0029223	.0234483	32	1	1	40	.38125211	1	27	0	39	39	1	.2025024	.2025024
"metal_machinery"	8423	2004	35	"metal_machinery"	.1846198	1.202761		.0029223	.0234483	32	1	1	40	.18461983	1	28	0	39	39	1	-.0150507	-.0150507
"metal_machinery"	8423	2005	35	"metal_machinery"	.1105895	1.116936		.0029223	.0234483	32	1	1	40	.11058955	1	29	0	39	39	1	-.0530428	-.0530428
"metal_machinery"	8423	2006	35	"metal_machinery"	.2107391	1.23459		.0029223	.0234483	32	1	1	40	.21073909	1	30	0	39	39	1	.061621	.061621
"metal_machinery"	8423	2007	35	"metal_machinery"	.1871847	1.20585		.0029223	.0234483	32	1	1	40	.18718471	1	31	0	39	39	1	.0512035	.0512035
"metal_machinery"	8423	2008	35	"metal_machinery"	.209717	1.233329		.0029223	.0234483	32	1	1	40	.20971704	1	32	0	39	39	1	.0422524	.0422524
"metal_machinery"	8423	2009	35	"metal_machinery"	.4311752	1.539065		.0029223	.0234483	32	1	1	40	.43117523	1	33	0	39	39	1	.2920166	.2920166
"metal_machinery"	8423	2010	35	"metal_machinery"	.0213262	1.021555		.0029223	.0234483	32	1	1	40	.02132624	1	34	0	39	39	1	-.0899535	-.0899535
"metal_machinery"	8423	2011	35	"metal_machinery"	.0133977	1.013488		.0029223	.0234483	32	1	1	40	.01339772	1	35	0	39	39	1	-.1849951	-.1849951
"metal_machinery"	8423	2012	35	"metal_machinery"	-.070262	.9321495		.0029223	.0234483	32	1	1	40	-.07026204	1	36	0	39	39	1	-.1801066	-.1801066
"metal_machinery"	8423	2013	35	"metal_machinery"	-.015861	.9842641		.0029223	.0234483	32	1	1	40	-.015861	1	37	0	39	39	1	-.0468598	-.0468598
"metal_machinery"	8423	2014	35	"metal_machinery"	-.2613046	.7700463		.0029223	.0234483	32	1	1	40	-.26130462	1	38	0	39	39	1	-.3770284	-.3770284
"metal_machinery"	8423	2015	35	"metal_machinery"	-.0971091	.907457		.0029223	.0234483	32	1	1	40	-.09710913	1	39	1	39	39	1	-.1241902	-.1241902
"metal_machinery"	8463	1972	35	"metal_machinery"	.0443905	1.04539		9.88e-06	.00569	40	1	1	48	.04439053	1	1	0	47	47	1		
"metal_machinery"	8463	1973	35	"metal_machinery"	.2664721	1.305351		9.88e-06	.00569	40	1	1	48	.26647213	1	2	0	47	47	1		
"metal_machinery"	8463	1974	35	"metal_machinery"	.2021752	1.224062		9.88e-06	.00569	40	1	1	48	.20217516	1	3	0	47	47	1		
"metal_machinery"	8463	1975	35	"metal_machinery"	.1273915	1.135862		9.88e-06	.00569	40	1	1	48	.12739155	1	4	0	47	47	1		
"metal_machinery"	8463	1976	35	"metal_machinery"	.2511725	1.285532		9.88e-06	.00569	40	1	1	48	.25117245	1	5	0	47	47	1		
"metal_machinery"	8463	1977	35	"metal_machinery"	.2772864	1.319544		9.88e-06	.00569	40	1	1	48	.27728641	1	6	0	47	47	1	.1767435	.1767435
"metal_machinery"	8463	1978	35	"metal_machinery"	.1100583	1.116343		9.88e-06	.00569	40	1	1	48	.11005826	1	7	0	47	47	1	.003395	.003395
"metal_machinery"	8463	1979	35	"metal_machinery"	.2295912	1.258086		9.88e-06	.00569	40	1	1	48	.22959118	1	8	0	47	47	1	.1274673	.1274673
"metal_machinery"	8463	1980	35	"metal_machinery"	.1849299	1.203134		9.88e-06	.00569	40	1	1	48	.18492989	1	9	0	47	47	1	.0840443	.0840443
"metal_machinery"	8463	1981	35	"metal_machinery"	-.1369998	.8719704		9.88e-06	.00569	40	1	1	48	-.13699983	1	10	0	47	47	1	-.25807	-.25807
"metal_machinery"	8463	1982	35	"metal_machinery"	.0404039	1.041231		9.88e-06	.00569	40	1	1	48	.04040392	1	11	0	47	47	1	-.0354743	-.0354743
"metal_machinery"	8463	1983	35	"metal_machinery"	.1052646	1.111004		9.88e-06	.00569	40	1	1	48	.10526457	1	12	0	47	47	1	.074543	.074543
"metal_machinery"	8463	1984	35	"metal_machinery"	.172413	1.188169		9.88e-06	.00569	40	1	1	48	.17241304	1	13	0	47	47	1	.1432462	.1432462
"metal_machinery"	8463	1985	35	"metal_machinery"	.0605905	1.062464		9.88e-06	.00569	40	1	1	48	.0605905	1	14	0	47	47	1	.0913924	.0913924
"metal_machinery"	8463	1986	35	"metal_machinery"	-.1267202	.8809801		9.88e-06	.00569	40	1	1	48	-.12672022	1	15	0	47	47	1	-.1615316	-.1615316
"metal_machinery"	8463	1987	35	"metal_machinery"	.0906182	1.094851		9.88e-06	.00569	40	1	1	48	.09061818	1	16	0	47	47	1	.0531657	.0531657
"metal_machinery"	8463	1988	35	"metal_machinery"	-.1797722	.8354605		9.88e-06	.00569	40	1	1	48	-.17977218	1	17	0	47	47	1	-.1848418	-.1848418
"metal_machinery"	8463	1989	35	"metal_machinery"	-.006745	.9932777		9.88e-06	.00569	40	1	1	48	-.00674496	1	18	0	47	47	1	-.0121691	-.0121691
"metal_machinery"	8463	1990	35	"metal_machinery"	-.0357393	.9648918		9.88e-06	.00569	40	1	1	48	-.03573929	1	19	0	47	47	1	.0529995	.0529995
"metal_machinery"	8463	1991	35	"metal_machinery"	-.0195082	.9806809		9.88e-06	.00569	40	1	1	48	-.01950816	1	20	0	47	47	1	-.0016593	-.0016593
"metal_machinery"	8463	1992	35	"metal_machinery"	.0656748	1.067879		9.88e-06	.00569	40	1	1	48	.06567483	1	21	0	47	47	1	.1459633	.1459633
"metal_machinery"	8463	1993	35	"metal_machinery"	.0886583	1.092707		9.88e-06	.00569	40	1	1	48	.08865835	1	22	0	47	47	1	.123949	.123949
"metal_machinery"	8463	1994	35	"metal_machinery"	-.0014886	.9985124		9.88e-06	.00569	40	1	1	48	-.00148864	1	23	0	47	47	1	.0185469	.0185469
"metal_machinery"	8463	1995	35	"metal_machinery"	-.1784395	.8365747		9.88e-06	.00569	40	1	1	48	-.17843951	1	24	0	47	47	1	-.1756812	-.1756812
"metal_machinery"	8463	1996	35	"metal_machinery"	-.0261388	.9741998		9.88e-06	.00569	40	1	1	48	-.02613884	1	25	0	47	47	1	-.0296889	-.0296889
"metal_machinery"	8463	1997	35	"metal_machinery"	.021921	1.022163		9.88e-06	.00569	40	1	1	48	.02192099	1	26	0	47	47	1	.0584664	.0584664
"metal_machinery"	8463	1998	35	"metal_machinery"	.0739803	1.076786		9.88e-06	.00569	40	1	1	48	.07398029	1	27	0	47	47	1	.1183245	.1183245
"metal_machinery"	8463	1999	35	"metal_machinery"	.02287	1.023134		9.88e-06	.00569	40	1	1	48	.02286995	1	28	0	47	47	1	.0933104	.0933104
"metal_machinery"	8463	2000	35	"metal_machinery"	.0859931	1.089799		9.88e-06	.00569	40	1	1	48	.08599308	1	29	0	47	47	1	.1004144	.1004144
"metal_machinery"	8463	2001	35	"metal_machinery"	.1717112	1.187335		9.88e-06	.00569	40	1	1	48	.17171119	1	30	0	47	47	1	.1765353	.1765353
"metal_machinery"	8463	2002	35	"metal_machinery"	.1342376	1.143664		9.88e-06	.00569	40	1	1	48	.13423756	1	31	0	47	47	1	.1144063	.1144063
"metal_machinery"	8463	2003	35	"metal_machinery"	.1048713	1.110568		9.88e-06	.00569	40	1	1	48	.10487127	1	32	0	47	47	1	.0734539	.0734539
"metal_machinery"	8463	2004	35	"metal_machinery"	-.2367008	.7892274		9.88e-06	.00569	40	1	1	48	-.23670083	1	33	0	47	47	1	-.2847875	-.2847875
"metal_machinery"	8463	2005	35	"metal_machinery"	-.0701527	.9322515		9.88e-06	.00569	40	1	1	48	-.07015272	1	34	0	47	47	1	-.1332916	-.1332916
"metal_machinery"	8463	2006	35	"metal_machinery"	-.0911647	.9128674		9.88e-06	.00569	40	1	1	48	-.09116471	1	35	0	47	47	1	-.0663028	-.0663028
"metal_machinery"	8463	2007	35	"metal_machinery"	-.1400941	.8692764		9.88e-06	.00569	40	1	1	48	-.14009412	1	36	0	47	47	1	-.1110772	-.1110772
"metal_machinery"	8463	2008	35	"metal_machinery"	-.1576541	.8541452		9.88e-06	.00569	40	1	1	48	-.15765409	1	37	0	47	47	1	-.0432378	-.0432378
"metal_machinery"	8463	2009	35	"metal_machinery"	-.0629841	.9389585		9.88e-06	.00569	40	1	1	48	-.06298406	1	38	0	47	47	1	.0232056	.0232056
"metal_machinery"	8463	2010	35	"metal_machinery"	-.1534031	.8577839		9.88e-06	.00569	40	1	1	48	-.15340313	1	39	0	47	47	1	-.0555322	-.0555322
"metal_machinery"	8463	2011	35	"metal_machinery"	-.1376781	.8713791		9.88e-06	.00569	40	1	1	48	-.13767815	1	40	0	47	47	1	-.0451324	-.0451324
"metal_machinery"	8463	2012	35	"metal_machinery"	-.4273449	.6522385		9.88e-06	.00569	40	1	1	48	-.42734492	1	41	0	47	47	1	-.3178753	-.3178753
"metal_machinery"	8463	2013	35	"metal_machinery"	-.0923828	.9117561		9.88e-06	.00569	40	1	1	48	-.09238275	1	42	0	47	47	1	-.0041637	-.0041637
"metal_machinery"	8463	2014	35	"metal_machinery"	-.1308379	.8773599		9.88e-06	.00569	40	1	1	48	-.13083795	1	43	0	47	47	1	.0442747	.0442747
"metal_machinery"	8463	2015	35	"metal_machinery"	-.13546	.8733141		9.88e-06	.00569	40	1	1	48	-.13545999	1	44	0	47	47	1	-.0104336	-.0104336
"metal_machinery"	8463	2016	35	"metal_machinery"	-.2836038	.7530649		9.88e-06	.00569	40	1	1	48	-.28360385	1	45	0	47	47	1	-.1006027	-.1006027
"metal_machinery"	8463	2017	35	"metal_machinery"	-.0052073	.9948062		9.88e-06	.00569	40	1	1	48	-.00520732	1	46	0	47	47	1	.0931399	.0931399
"metal_machinery"	8463	2018	35	"metal_machinery"	-.096455	.9080507		9.88e-06	.00569	40	1	1	48	-.09645504	1	47	1	47	47	1	.0405649	.0405649
"metal_machinery"	8682	1970	35	"metal_machinery"	.145915	1.157098		.0011122	.0874664	21	0	1	29	.14591502	1	1	0	28	28	1		
"metal_machinery"	8682	1971	35	"metal_machinery"	-.0043454	.995664		.0011122	.0874664	21	0	1	29	-.00434545	1	2	0	28	28	1		
"metal_machinery"	8682	1972	35	"metal_machinery"	.0148722	1.014983		.0011122	.0874664	21	0	1	29	.01487223	1	3	0	28	28	1		
"metal_machinery"	8682	1973	35	"metal_machinery"	.0212991	1.021528		.0011122	.0874664	21	0	1	29	.02129914	1	4	0	28	28	1		
"metal_machinery"	8682	1974	35	"metal_machinery"	.2243425	1.2515		.0011122	.0874664	21	0	1	29	.22434254	1	5	0	28	28	1		
"metal_machinery"	8682	1975	35	"metal_machinery"	.2153752	1.240327		.0011122	.0874664	21	0	1	29	.21537519	1	6	0	28	28	1	.1884772	.1884772
"metal_machinery"	8682	1976	35	"metal_machinery"	.0744543	1.077296		.0011122	.0874664	21	0	1	29	.07445434	1	7	0	28	28	1	.0129372	.0129372
"metal_machinery"	8682	1977	35	"metal_machinery"	.0404654	1.041295		.0011122	.0874664	21	0	1	29	.04046539	1	8	0	28	28	1	-.0537933	-.0537933
"metal_machinery"	8682	1978	35	"metal_machinery"	.0390284	1.0398		.0011122	.0874664	21	0	1	29	.03902842	1	9	0	28	28	1	.0122551	.0122551
"metal_machinery"	8682	1979	35	"metal_machinery"	.0246088	1.024914		.0011122	.0874664	21	0	1	29	.0246088	1	10	0	28	28	1	-.0944203	-.0944203
"metal_machinery"	8682	1980	35	"metal_machinery"	.2619757	1.299495		.0011122	.0874664	21	0	1	29	.26197574	1	11	0	28	28	1	.1675957	.1675957
"metal_machinery"	8682	1981	35	"metal_machinery"	.082751	1.086271		.0011122	.0874664	21	0	1	29	.08275101	1	12	0	28	28	1	.0930024	.0930024
"metal_machinery"	8682	1982	35	"metal_machinery"	.2108871	1.234773		.0011122	.0874664	21	0	1	29	.21088712	1	13	0	28	28	1	.0932946	.0932946
"metal_machinery"	8682	1983	35	"metal_machinery"	-.0154373	.9846812		.0011122	.0874664	21	0	1	29	-.01543727	1	14	0	28	28	1	-.0455668	-.0455668
"metal_machinery"	8682	1984	35	"metal_machinery"	.1336571	1.143001		.0011122	.0874664	21	0	1	29	.1336571	1	15	0	28	28	1	.0302829	.0302829
"metal_machinery"	8682	1985	35	"metal_machinery"	.1096473	1.115884		.0011122	.0874664	21	0	1	29	.10964733	1	16	0	28	28	1	-.0023237	-.0023237
"metal_machinery"	8682	1986	35	"metal_machinery"	.1170155	1.124137		.0011122	.0874664	21	0	1	29	.11701553	1	17	0	28	28	1	.0423426	.0423426
"metal_machinery"	8682	1987	35	"metal_machinery"	.0761485	1.079123		.0011122	.0874664	21	0	1	29	.0761485	1	18	0	28	28	1	-.0634333	-.0634333
"metal_machinery"	8682	1988	35	"metal_machinery"	-.0200987	.9801019		.0011122	.0874664	21	0	1	29	-.02009871	1	19	0	28	28	1	-.028189	-.028189
"metal_machinery"	8682	1989	35	"metal_machinery"	-.0510871	.9501959		.0011122	.0874664	21	0	1	29	-.05108709	1	20	0	28	28	1	-.128874	-.128874
"metal_machinery"	8682	1990	35	"metal_machinery"	-.0831601	.9202038		.0011122	.0874664	21	0	1	29	-.0831601	1	21	0	28	28	1	-.0792861	-.0792861
"metal_machinery"	8682	1991	35	"metal_machinery"	-.1498668	.8608227		.0011122	.0874664	21	0	1	29	-.14986677	1	22	0	28	28	1	-.1150023	-.1150023
"metal_machinery"	8682	1992	35	"metal_machinery"	-.1076164	.897972		.0011122	.0874664	21	0	1	29	-.10761637	1	23	0	28	28	1	-.0123789	-.0123789
"metal_machinery"	8682	1993	35	"metal_machinery"	-.1638215	.8488936		.0011122	.0874664	21	0	1	29	-.16382146	1	24	0	28	28	1	.043907	.043907
"metal_machinery"	8682	1994	35	"metal_machinery"	-.2394705	.7870445		.0011122	.0874664	21	0	1	29	-.2394705	1	25	0	28	28	1	-.0271498	-.0271498
"metal_machinery"	8682	1995	35	"metal_machinery"	-.1388467	.8703614		.0011122	.0874664	21	0	1	29	-.13884667	1	26	0	28	28	1	.1315652	.1315652
"metal_machinery"	8682	1996	35	"metal_machinery"	-.1648616	.8480111		.0011122	.0874664	21	0	1	29	-.16486159	1	27	0	28	28	1	.2004154	.2004154
"metal_machinery"	8682	1997	35	"metal_machinery"	-.6538314	.5200495		.0011122	.0874664	21	0	1	29	-.65383136	1	28	1	28	28	1	-.3656579	-.3656579
"metal_machinery"	8864	1984	35	"metal_machinery"	-.6549036	.5194921		.0030345	.003505	28	1	1	36	-.65490359	1	1	0	35	35	1		
"metal_machinery"	8864	1985	35	"metal_machinery"	-.1886734	.8280569		.0030345	.003505	28	1	1	36	-.18867338	1	2	0	35	35	1		
"metal_machinery"	8864	1986	35	"metal_machinery"	-.2525035	.7768535		.0030345	.003505	28	1	1	36	-.25250345	1	3	0	35	35	1		
"metal_machinery"	8864	1987	35	"metal_machinery"	.068795	1.071217		.0030345	.003505	28	1	1	36	.06879496	1	4	0	35	35	1		
"metal_machinery"	8864	1988	35	"metal_machinery"	1.035509	2.816539		.0030345	.003505	28	1	1	36	1.0355088	1	5	0	35	35	1		
"metal_machinery"	8864	1989	35	"metal_machinery"	1.215458	3.371836		.0030345	.003505	28	1	1	36	1.2154576	1	6	0	35	35	1	.9453124	.4020263
"metal_machinery"	8864	1990	35	"metal_machinery"	1.240048	3.455778		.0030345	.003505	28	1	1	36	1.2400476	1	7	0	35	35	1	.4900077	.4020263
"metal_machinery"	8864	1991	35	"metal_machinery"	1.41707	4.125017		.0030345	.003505	28	1	1	36	1.41707	1	8	0	35	35	1	.5080271	.4020263
